Order_ID,Customer_ID,Purchase_Date,City,Store_Name,Product_Category,Product_Name,Quantity,Unit_Price,Sales_Amount,Discount,Payment_Method,Customer_Segment,Delivery_Days,Customer_Rating
ORD004003,CUST01215,2023-11-16,Kolkata,Reliance Store 3,Sports,Yoga Mat,1,213,213,21.3,Credit Card,Premium,2,5
ORD004004,CUST01471,2022-06-09,Kolkata,Reliance Store 1,Home Appliances,Fan,3,3736,11208,560.4,Debit Card,Occasional,3,4
ORD004005,CUST00336,2025-09-07,Hyderabad,Reliance Store 11,Sports,Football,3,4109,12327,1849.05,UPI,Regular,3,5
ORD004006,CUST01435,2025-03-27,Hyderabad,Reliance Store 13,Electronics,Laptop,2,4020,8040,804.0,UPI,Premium,1,4
ORD004007,CUST00783,2022-09-03,Hyderabad,Reliance Store 18,Beauty,Perfume,4,4326,17304,1730.4,UPI,Occasional,3,3
ORD004008,CUST00559,2022-10-31,Bengaluru,Reliance Store 10,Groceries,Milk,2,2002,4004,0.0,Net Banking,Premium,5,1
ORD004009,CUST01086,2024-01-17,Delhi,Reliance Store 18,Home Appliances,Fan,1,3346,3346,501.9,Debit Card,Occasional,2,2
ORD004010,CUST00279,2024-06-01,Ahmedabad,Reliance Store 3,Groceries,Milk,1,3120,3120,156.0,UPI,Premium,6,5
ORD004011,CUST00513,2023-07-27,Delhi,Reliance Store 13,Electronics,Headphones,4,733,2932,146.6,Net Banking,Occasional,1,5
ORD004012,CUST00549,2022-06-03,Mumbai,Reliance Store 12,Fashion,Shoes,5,3161,15805,1580.5,Net Banking,Occasional,7,5
ORD004013,CUST00024,2023-02-05,Kolkata,Reliance Store 6,Furniture,Bookshelf,3,2933,8799,439.95,Net Banking,Regular,1,3
ORD004014,CUST00748,2024-05-24,Pune,Reliance Store 14,Furniture,Bookshelf,2,763,1526,228.9,Net Banking,Premium,7,4
ORD004015,CUST01425,2022-02-25,Delhi,Reliance Store 19,Electronics,Smart Watch,5,2712,13560,2034.0,Credit Card,Premium,4,2
ORD004016,CUST00877,2021-03-21,Mumbai,Reliance Store 11,Sports,Football,3,1634,4902,245.1,UPI,Occasional,5,3
ORD004017,CUST00166,2024-01-12,Delhi,Reliance Store 16,Furniture,Table,5,453,2265,226.5,Credit Card,Regular,1,1
ORD004018,CUST01035,2023-11-05,Hyderabad,Reliance Store 16,Mobile Accessories,Charger,4,1892,7568,756.8,Credit Card,Regular,1,5
ORD004019,CUST00345,2021-10-27,Pune,Reliance Store 5,Beauty,Perfume,1,513,513,0.0,UPI,Regular,3,5
ORD004020,CUST00444,2025-11-18,Hyderabad,Reliance Store 3,Beauty,Face Wash,4,3161,12644,0.0,Credit Card,Premium,6,2
ORD004021,CUST00178,2021-04-12,Mumbai,Reliance Store 10,Beauty,Face Wash,2,1991,3982,199.1,Cash,Occasional,6,3
ORD004022,CUST01489,2023-10-03,Ahmedabad,Reliance Store 6,Sports,Cricket Bat,1,567,567,0.0,UPI,Premium,5,2
ORD004023,CUST00217,2022-01-05,Kolkata,Reliance Store 5,Beauty,Perfume,3,3448,10344,1551.6,Cash,Occasional,2,4
ORD004024,CUST00303,2025-04-20,Hyderabad,Reliance Store 2,Beauty,Face Wash,4,3684,14736,1473.6,Debit Card,Regular,4,5
ORD004025,CUST00495,2023-06-06,Bengaluru,Reliance Store 2,Fashion,Shirt,4,3701,14804,0.0,Credit Card,Regular,4,5
ORD004026,CUST01373,2021-11-27,Pune,Reliance Store 6,Home Appliances,Fan,2,1982,3964,0.0,Cash,Premium,4,4
ORD004027,CUST00947,2024-04-07,Chennai,Reliance Store 18,Sports,Cricket Bat,4,1804,7216,0.0,UPI,Premium,6,3
ORD004028,CUST00303,2024-06-08,Bengaluru,Reliance Store 10,Sports,Cricket Bat,3,2134,6402,0.0,Cash,Occasional,5,4
ORD004029,CUST01137,2024-02-10,Chennai,Reliance Store 13,Fashion,Jeans,3,1497,4491,673.65,Cash,Premium,1,3
ORD004030,CUST00531,2024-02-26,Hyderabad,Reliance Store 15,Electronics,Headphones,4,4119,16476,2471.4,UPI,Regular,7,1
ORD004031,CUST00706,2022-11-16,Bengaluru,Reliance Store 15,Sports,Football,5,1064,5320,798.0,Credit Card,Regular,5,2
ORD004032,CUST01385,2025-10-01,Ahmedabad,Reliance Store 14,Sports,Football,2,4861,9722,0.0,Credit Card,Premium,3,2
ORD004033,CUST00673,2021-03-14,Ahmedabad,Reliance Store 9,Home Appliances,Iron Box,3,2735,8205,0.0,Cash,Occasional,2,1
ORD004034,CUST01222,2024-01-26,Kolkata,Reliance Store 16,Sports,Yoga Mat,4,4627,18508,0.0,UPI,Occasional,2,2
ORD004035,CUST00397,2025-09-11,Pune,Reliance Store 17,Groceries,Rice,3,2902,8706,1305.9,Net Banking,Premium,1,3
ORD004036,CUST00956,2022-03-16,Chennai,Reliance Store 1,Mobile Accessories,Power Bank,5,2235,11175,1117.5,UPI,Occasional,2,1
ORD004037,CUST00860,2023-11-03,Mumbai,Reliance Store 5,Mobile Accessories,Charger,3,543,1629,0.0,Cash,Occasional,7,3
ORD004038,CUST01132,2021-09-29,Hyderabad,Reliance Store 7,Mobile Accessories,Charger,4,1876,7504,1125.6,Cash,Regular,4,5
ORD004039,CUST01485,2025-11-05,Hyderabad,Reliance Store 16,Groceries,Milk,5,1198,5990,898.5,Credit Card,Occasional,7,5
ORD004040,CUST00003,2022-03-22,Chennai,Reliance Store 10,Beauty,Perfume,4,2059,8236,1235.4,Net Banking,Regular,4,2
ORD004041,CUST01180,2024-07-12,Chennai,Reliance Store 9,Electronics,Smart Watch,2,2618,5236,0.0,Net Banking,Regular,5,5
ORD004042,CUST00842,2025-11-28,Bengaluru,Reliance Store 4,Beauty,Face Wash,4,2628,10512,1576.8,Net Banking,Premium,5,5
ORD004043,CUST01053,2022-01-16,Ahmedabad,Reliance Store 1,Mobile Accessories,Power Bank,2,806,1612,0.0,Credit Card,Occasional,7,2
ORD004044,CUST00949,2022-12-30,Ahmedabad,Reliance Store 2,Mobile Accessories,Charger,3,2473,7419,370.95,Cash,Premium,3,3
ORD004045,CUST00093,2025-10-20,Mumbai,Reliance Store 19,Electronics,Smart Watch,4,454,1816,0.0,Net Banking,Occasional,4,1
ORD004046,CUST01098,2021-03-04,Chennai,Reliance Store 19,Mobile Accessories,Power Bank,5,2788,13940,2091.0,Net Banking,Premium,7,3
ORD004047,CUST01196,2023-07-08,Pune,Reliance Store 9,Beauty,Face Wash,5,4485,22425,3363.75,Net Banking,Occasional,3,1
ORD004048,CUST00642,2023-07-01,Ahmedabad,Reliance Store 4,Electronics,Laptop,2,3498,6996,349.8,Cash,Occasional,2,2
ORD004049,CUST00706,2023-06-01,Bengaluru,Reliance Store 4,Groceries,Oil,2,910,1820,91.0,Net Banking,Occasional,6,3
ORD004050,CUST01408,2025-04-23,Hyderabad,Reliance Store 14,Home Appliances,Iron Box,1,4497,4497,449.7,Cash,Occasional,5,1
ORD004051,CUST00016,2024-12-12,Ahmedabad,Reliance Store 16,Furniture,Bookshelf,4,2199,8796,439.8,Cash,Regular,6,1
ORD004052,CUST00599,2023-10-28,Ahmedabad,Reliance Store 13,Beauty,Perfume,2,1894,3788,568.2,UPI,Premium,5,2
ORD004053,CUST01316,2024-11-07,Hyderabad,Reliance Store 5,Mobile Accessories,Earbuds,4,1204,4816,240.8,Net Banking,Premium,7,4
ORD004054,CUST00158,2021-12-03,Mumbai,Reliance Store 6,Furniture,Table,4,822,3288,493.2,Cash,Premium,6,1
ORD004055,CUST00784,2025-12-21,Pune,Reliance Store 2,Fashion,Jeans,1,1981,1981,297.15,Cash,Occasional,3,3
ORD004056,CUST00514,2024-09-13,Bengaluru,Reliance Store 9,Beauty,Perfume,2,4895,9790,979.0,UPI,Occasional,4,3
ORD004057,CUST00117,2024-03-22,Kolkata,Reliance Store 18,Sports,Yoga Mat,4,283,1132,56.6,UPI,Regular,4,5
ORD004058,CUST00702,2021-02-13,Bengaluru,Reliance Store 5,Electronics,Headphones,1,1348,1348,67.4,Cash,Occasional,6,4
ORD004059,CUST01047,2024-11-01,Hyderabad,Reliance Store 17,Groceries,Rice,4,2885,11540,0.0,Credit Card,Premium,7,5
ORD004060,CUST01155,2021-01-09,Kolkata,Reliance Store 10,Electronics,Smart Watch,5,3872,19360,1936.0,Cash,Regular,5,1
ORD004061,CUST01382,2022-01-21,Hyderabad,Reliance Store 15,Groceries,Milk,4,712,2848,142.4,Net Banking,Regular,1,2
ORD004062,CUST00410,2021-10-14,Mumbai,Reliance Store 4,Groceries,Rice,5,2405,12025,1202.5,Debit Card,Premium,2,3
ORD004063,CUST01274,2021-11-29,Ahmedabad,Reliance Store 18,Mobile Accessories,Charger,3,768,2304,0.0,Cash,Premium,3,4
ORD004064,CUST01097,2024-05-28,Ahmedabad,Reliance Store 18,Beauty,Perfume,2,2501,5002,250.1,Cash,Regular,1,1
ORD004065,CUST00437,2024-03-03,Delhi,Reliance Store 8,Beauty,Cream,2,4585,9170,1375.5,Credit Card,Occasional,6,4
ORD004066,CUST00138,2024-05-26,Ahmedabad,Reliance Store 7,Groceries,Rice,5,4391,21955,0.0,Cash,Occasional,6,3
ORD004067,CUST01193,2022-09-22,Chennai,Reliance Store 9,Beauty,Face Wash,5,4210,21050,3157.5,Net Banking,Regular,4,2
ORD004068,CUST01126,2025-12-05,Kolkata,Reliance Store 10,Beauty,Perfume,4,3170,12680,634.0,Credit Card,Premium,1,1
ORD004069,CUST00805,2024-02-29,Ahmedabad,Reliance Store 12,Sports,Cricket Bat,3,1229,3687,184.35,Cash,Occasional,7,4
ORD004070,CUST00809,2023-09-27,Mumbai,Reliance Store 14,Beauty,Cream,5,1691,8455,0.0,UPI,Occasional,2,3
ORD004071,CUST00588,2021-02-22,Kolkata,Reliance Store 6,Fashion,Jeans,5,4638,23190,1159.5,Debit Card,Regular,3,4
ORD004072,CUST00595,2023-08-22,Ahmedabad,Reliance Store 19,Home Appliances,Fan,4,1848,7392,369.6,Credit Card,Premium,2,5
ORD004073,CUST01177,2021-06-23,Bengaluru,Reliance Store 9,Groceries,Milk,1,4962,4962,744.3,Net Banking,Occasional,1,4
ORD004074,CUST00162,2025-08-06,Bengaluru,Reliance Store 6,Sports,Cricket Bat,3,1690,5070,760.5,Cash,Occasional,1,4
ORD004075,CUST00113,2021-02-11,Hyderabad,Reliance Store 14,Fashion,Shirt,2,2062,4124,206.2,Cash,Occasional,6,3
ORD004076,CUST00924,2022-09-13,Bengaluru,Reliance Store 13,Fashion,Jeans,3,4639,13917,695.85,UPI,Premium,5,5
ORD004077,CUST01377,2022-06-28,Hyderabad,Reliance Store 8,Home Appliances,Fan,4,649,2596,129.8,Debit Card,Premium,5,1
ORD004078,CUST00377,2021-09-03,Chennai,Reliance Store 19,Mobile Accessories,Earbuds,2,3179,6358,953.7,Net Banking,Regular,6,4
ORD004079,CUST00821,2021-04-03,Pune,Reliance Store 6,Home Appliances,Iron Box,1,2060,2060,309.0,Net Banking,Occasional,2,1
ORD004080,CUST00753,2024-09-15,Bengaluru,Reliance Store 9,Electronics,Smart Watch,4,856,3424,0.0,Credit Card,Premium,6,5
ORD004081,CUST01209,2023-02-17,Kolkata,Reliance Store 20,Home Appliances,Fan,3,1988,5964,894.6,Credit Card,Occasional,6,5
ORD004082,CUST01100,2022-08-08,Bengaluru,Reliance Store 17,Electronics,Laptop,1,2728,2728,272.8,Net Banking,Regular,4,2
ORD004083,CUST00244,2024-03-24,Bengaluru,Reliance Store 2,Beauty,Perfume,4,1621,6484,0.0,Debit Card,Occasional,6,4
ORD004084,CUST00392,2023-06-28,Chennai,Reliance Store 5,Mobile Accessories,Charger,2,2028,4056,0.0,Debit Card,Occasional,6,2
ORD004085,CUST00636,2024-02-05,Chennai,Reliance Store 1,Beauty,Cream,3,1130,3390,339.0,Credit Card,Premium,1,5
ORD004086,CUST01227,2025-03-03,Mumbai,Reliance Store 1,Furniture,Table,1,215,215,10.75,Net Banking,Occasional,6,1
ORD004087,CUST00402,2023-02-08,Bengaluru,Reliance Store 3,Fashion,Shoes,5,2892,14460,723.0,Credit Card,Regular,3,1
ORD004088,CUST00998,2025-08-02,Delhi,Reliance Store 13,Sports,Cricket Bat,2,2928,5856,292.8,Debit Card,Regular,1,3
ORD004089,CUST01277,2023-07-02,Pune,Reliance Store 13,Sports,Football,2,540,1080,54.0,Cash,Occasional,6,5
ORD004090,CUST01021,2025-02-09,Mumbai,Reliance Store 10,Beauty,Perfume,2,2681,5362,268.1,Net Banking,Occasional,1,5
ORD004091,CUST00336,2025-05-27,Delhi,Reliance Store 10,Electronics,Laptop,5,1416,7080,0.0,Cash,Occasional,2,1
ORD004092,CUST00452,2024-06-10,Bengaluru,Reliance Store 17,Electronics,Smart Watch,2,4324,8648,1297.2,Debit Card,Premium,5,3
ORD004093,CUST00295,2022-01-04,Delhi,Reliance Store 16,Furniture,Chair,2,2690,5380,807.0,Credit Card,Premium,1,2
ORD004094,CUST00798,2022-10-28,Delhi,Reliance Store 12,Mobile Accessories,Charger,1,3536,3536,176.8,Debit Card,Premium,3,3
ORD004095,CUST01281,2024-09-06,Hyderabad,Reliance Store 13,Beauty,Cream,2,1122,2244,224.4,UPI,Premium,4,5
ORD004096,CUST00830,2023-05-26,Bengaluru,Reliance Store 3,Beauty,Face Wash,2,3432,6864,343.2,Cash,Occasional,2,5
ORD004097,CUST00369,2022-09-25,Mumbai,Reliance Store 19,Fashion,Jeans,5,1873,9365,468.25,Credit Card,Premium,1,2
ORD004098,CUST01218,2022-07-02,Kolkata,Reliance Store 9,Mobile Accessories,Charger,5,4648,23240,2324.0,Debit Card,Occasional,7,1
ORD004099,CUST00471,2023-11-07,Bengaluru,Reliance Store 5,Groceries,Rice,3,1346,4038,201.9,Net Banking,Regular,6,5
ORD004100,CUST01390,2025-03-04,Chennai,Reliance Store 15,Beauty,Perfume,1,4991,4991,748.65,Debit Card,Occasional,2,4
ORD004101,CUST00191,2021-05-10,Kolkata,Reliance Store 10,Fashion,Shoes,3,3536,10608,0.0,Credit Card,Regular,3,2
ORD004102,CUST01094,2023-05-30,Bengaluru,Reliance Store 12,Fashion,Shoes,1,4090,4090,613.5,Credit Card,Regular,3,5
ORD004103,CUST00802,2025-04-24,Ahmedabad,Reliance Store 10,Groceries,Oil,1,4865,4865,0.0,Net Banking,Premium,2,4
ORD004104,CUST01322,2024-09-24,Delhi,Reliance Store 3,Groceries,Milk,5,666,3330,166.5,UPI,Premium,2,2
ORD004105,CUST00620,2024-12-07,Kolkata,Reliance Store 16,Home Appliances,Iron Box,2,218,436,0.0,Cash,Occasional,7,1
ORD004106,CUST00367,2023-09-22,Chennai,Reliance Store 18,Beauty,Face Wash,1,4879,4879,731.85,UPI,Premium,5,1
ORD004107,CUST01465,2025-03-08,Chennai,Reliance Store 13,Mobile Accessories,Earbuds,3,720,2160,0.0,Cash,Regular,1,2
ORD004108,CUST00703,2023-09-11,Pune,Reliance Store 6,Beauty,Face Wash,1,3703,3703,185.15,Credit Card,Regular,2,5
ORD004109,CUST01266,2022-05-06,Bengaluru,Reliance Store 3,Furniture,Bookshelf,4,1923,7692,384.6,Net Banking,Regular,3,3
ORD004110,CUST01446,2023-02-07,Delhi,Reliance Store 5,Furniture,Table,4,963,3852,0.0,Cash,Occasional,7,1
ORD004111,CUST00802,2024-07-29,Ahmedabad,Reliance Store 20,Electronics,Headphones,4,1663,6652,0.0,Debit Card,Occasional,4,4
ORD004112,CUST00466,2025-05-28,Pune,Reliance Store 4,Sports,Football,5,2286,11430,571.5,Cash,Regular,1,1
ORD004113,CUST01182,2025-09-02,Bengaluru,Reliance Store 17,Home Appliances,Iron Box,5,3304,16520,826.0,Credit Card,Occasional,7,2
ORD004114,CUST00486,2021-10-28,Bengaluru,Reliance Store 6,Fashion,Shirt,2,1359,2718,271.8,Net Banking,Premium,7,1
ORD004115,CUST00544,2024-10-04,Pune,Reliance Store 16,Beauty,Face Wash,2,4825,9650,0.0,Net Banking,Occasional,7,3
ORD004116,CUST00207,2021-08-02,Ahmedabad,Reliance Store 7,Electronics,Laptop,5,2222,11110,555.5,Credit Card,Regular,5,1
ORD004117,CUST00493,2023-08-12,Chennai,Reliance Store 3,Furniture,Chair,3,4194,12582,0.0,Credit Card,Regular,5,1
ORD004118,CUST00754,2022-07-28,Pune,Reliance Store 8,Beauty,Perfume,3,3732,11196,1679.4,UPI,Regular,6,3
ORD004119,CUST00305,2025-12-04,Delhi,Reliance Store 15,Mobile Accessories,Charger,3,735,2205,220.5,Net Banking,Regular,4,4
ORD004120,CUST00295,2022-02-06,Hyderabad,Reliance Store 12,Beauty,Perfume,5,3650,18250,912.5,Net Banking,Regular,4,3
ORD004121,CUST00321,2025-07-26,Hyderabad,Reliance Store 12,Beauty,Perfume,1,3715,3715,185.75,Net Banking,Premium,6,4
ORD004122,CUST00672,2025-10-15,Kolkata,Reliance Store 19,Groceries,Milk,3,838,2514,0.0,Net Banking,Premium,2,4
ORD004123,CUST01483,2022-01-07,Ahmedabad,Reliance Store 17,Furniture,Table,3,657,1971,295.65,Cash,Regular,1,5
ORD004124,CUST00944,2025-06-06,Mumbai,Reliance Store 5,Fashion,Shoes,4,363,1452,217.8,UPI,Occasional,4,1
ORD004125,CUST01005,2024-11-08,Pune,Reliance Store 6,Mobile Accessories,Power Bank,5,2309,11545,0.0,Debit Card,Occasional,3,3
ORD004126,CUST01118,2022-07-06,Mumbai,Reliance Store 18,Home Appliances,Fan,1,2078,2078,207.8,Debit Card,Premium,5,1
ORD004127,CUST01019,2022-09-30,Pune,Reliance Store 12,Beauty,Perfume,3,2372,7116,711.6,Cash,Occasional,2,3
ORD004128,CUST00981,2021-07-27,Hyderabad,Reliance Store 14,Mobile Accessories,Charger,4,3474,13896,694.8,Cash,Occasional,6,5
ORD004129,CUST00049,2021-07-26,Hyderabad,Reliance Store 14,Beauty,Perfume,3,3563,10689,0.0,Cash,Occasional,3,5
ORD004130,CUST00933,2022-05-23,Pune,Reliance Store 18,Furniture,Chair,2,507,1014,0.0,Cash,Occasional,6,1
ORD004131,CUST00003,2024-05-14,Hyderabad,Reliance Store 12,Mobile Accessories,Earbuds,5,2844,14220,711.0,Debit Card,Premium,1,3
ORD004132,CUST00662,2021-02-15,Ahmedabad,Reliance Store 7,Beauty,Cream,4,1563,6252,0.0,Cash,Occasional,7,5
ORD004133,CUST01420,2023-03-05,Delhi,Reliance Store 4,Fashion,Shoes,4,1132,4528,452.8,Net Banking,Occasional,4,2
ORD004134,CUST00128,2021-03-31,Chennai,Reliance Store 12,Sports,Cricket Bat,5,4286,21430,1071.5,Net Banking,Regular,2,4
ORD004135,CUST00832,2021-11-17,Delhi,Reliance Store 10,Electronics,Headphones,5,3068,15340,1534.0,UPI,Regular,6,3
ORD004136,CUST01412,2023-02-21,Chennai,Reliance Store 8,Home Appliances,Fan,2,4576,9152,457.6,Debit Card,Regular,1,1
ORD004137,CUST00117,2025-01-04,Hyderabad,Reliance Store 6,Groceries,Milk,3,687,2061,206.1,UPI,Occasional,1,2
ORD004138,CUST01498,2022-12-01,Ahmedabad,Reliance Store 2,Fashion,Shoes,1,3263,3263,489.45,Debit Card,Regular,2,3
ORD004139,CUST01341,2022-08-28,Ahmedabad,Reliance Store 9,Groceries,Oil,5,1731,8655,432.75,Credit Card,Regular,6,4
ORD004140,CUST01008,2022-10-02,Hyderabad,Reliance Store 7,Electronics,Smart Watch,1,3777,3777,566.55,Debit Card,Occasional,6,2
ORD004141,CUST00705,2021-05-01,Mumbai,Reliance Store 8,Sports,Yoga Mat,3,4918,14754,2213.1,Debit Card,Premium,4,2
ORD004142,CUST00314,2025-07-05,Mumbai,Reliance Store 15,Mobile Accessories,Earbuds,3,2709,8127,812.7,Debit Card,Occasional,1,3
ORD004143,CUST01003,2022-09-10,Bengaluru,Reliance Store 11,Home Appliances,Fan,4,4619,18476,923.8,Net Banking,Regular,7,2
ORD004144,CUST00580,2021-04-12,Bengaluru,Reliance Store 17,Groceries,Milk,2,463,926,0.0,Net Banking,Occasional,6,2
ORD004145,CUST01247,2022-09-14,Ahmedabad,Reliance Store 15,Home Appliances,Iron Box,4,1867,7468,746.8,UPI,Occasional,1,5
ORD004146,CUST01106,2023-07-07,Chennai,Reliance Store 5,Beauty,Face Wash,3,556,1668,166.8,Net Banking,Occasional,7,3
ORD004147,CUST00961,2021-03-27,Mumbai,Reliance Store 6,Mobile Accessories,Earbuds,3,1979,5937,593.7,Credit Card,Premium,3,3
ORD004148,CUST00834,2024-01-25,Bengaluru,Reliance Store 4,Electronics,Smart Watch,1,294,294,0.0,Net Banking,Regular,7,4
ORD004149,CUST01008,2025-07-31,Chennai,Reliance Store 15,Fashion,Jeans,4,4637,18548,1854.8,Cash,Occasional,4,1
ORD004150,CUST01143,2025-03-06,Kolkata,Reliance Store 7,Groceries,Rice,1,822,822,123.3,Credit Card,Regular,3,1
ORD004151,CUST00632,2022-10-02,Chennai,Reliance Store 3,Mobile Accessories,Charger,2,475,950,0.0,Net Banking,Occasional,7,4
ORD004152,CUST00001,2025-09-15,Hyderabad,Reliance Store 2,Mobile Accessories,Power Bank,3,4734,14202,0.0,UPI,Occasional,2,4
ORD004153,CUST00828,2025-03-21,Kolkata,Reliance Store 4,Groceries,Oil,5,2776,13880,1388.0,Net Banking,Premium,1,5
ORD004154,CUST00908,2024-03-09,Delhi,Reliance Store 8,Beauty,Face Wash,4,202,808,121.2,Cash,Premium,2,2
ORD004155,CUST00114,2024-07-22,Kolkata,Reliance Store 5,Electronics,Smart Watch,5,1363,6815,340.75,Debit Card,Premium,2,1
ORD004156,CUST00804,2023-12-01,Delhi,Reliance Store 7,Home Appliances,Iron Box,3,2318,6954,347.7,UPI,Premium,4,4
ORD004157,CUST00293,2021-05-12,Pune,Reliance Store 20,Home Appliances,Fan,5,2009,10045,1004.5,Debit Card,Regular,2,5
ORD004158,CUST00683,2021-04-02,Ahmedabad,Reliance Store 8,Beauty,Cream,5,1284,6420,0.0,Cash,Occasional,1,2
ORD004159,CUST01272,2023-03-22,Hyderabad,Reliance Store 20,Electronics,Laptop,3,781,2343,234.3,Net Banking,Premium,2,5
ORD004160,CUST00098,2025-08-26,Kolkata,Reliance Store 9,Beauty,Perfume,3,1539,4617,692.55,Credit Card,Premium,2,1
ORD004161,CUST00320,2023-11-16,Mumbai,Reliance Store 1,Home Appliances,Mixer,1,2641,2641,264.1,Net Banking,Occasional,3,3
ORD004162,CUST00494,2025-04-24,Mumbai,Reliance Store 1,Electronics,Laptop,3,4185,12555,627.75,UPI,Premium,1,3
ORD004163,CUST00240,2025-03-23,Pune,Reliance Store 2,Home Appliances,Mixer,5,1263,6315,315.75,Net Banking,Occasional,3,4
ORD004164,CUST00602,2024-12-22,Kolkata,Reliance Store 9,Groceries,Oil,5,2875,14375,1437.5,Debit Card,Occasional,5,4
ORD004165,CUST01400,2025-11-30,Pune,Reliance Store 19,Furniture,Bookshelf,2,2865,5730,0.0,Credit Card,Premium,6,2
ORD004166,CUST01447,2023-07-04,Delhi,Reliance Store 13,Fashion,Shoes,3,3996,11988,1798.2,Net Banking,Occasional,1,1
ORD004167,CUST01204,2021-08-16,Ahmedabad,Reliance Store 9,Mobile Accessories,Charger,1,611,611,61.1,Debit Card,Premium,6,2
ORD004168,CUST00235,2022-02-11,Mumbai,Reliance Store 19,Beauty,Perfume,4,786,3144,471.6,Debit Card,Occasional,5,3
ORD004169,CUST01033,2025-02-01,Mumbai,Reliance Store 7,Fashion,Shirt,5,2641,13205,0.0,Net Banking,Regular,6,2
ORD004170,CUST00404,2021-10-11,Pune,Reliance Store 15,Groceries,Oil,1,1405,1405,0.0,UPI,Regular,2,2
ORD004171,CUST00099,2023-09-10,Hyderabad,Reliance Store 4,Groceries,Oil,3,951,2853,142.65,Debit Card,Premium,5,3
ORD004172,CUST00027,2022-09-20,Hyderabad,Reliance Store 5,Electronics,Headphones,2,334,668,100.2,Debit Card,Premium,4,5
ORD004173,CUST00728,2025-07-18,Bengaluru,Reliance Store 11,Sports,Yoga Mat,4,3719,14876,743.8,Debit Card,Premium,7,2
ORD004174,CUST01057,2022-09-24,Pune,Reliance Store 14,Sports,Cricket Bat,1,3118,3118,155.9,Debit Card,Regular,5,5
ORD004175,CUST01039,2021-11-09,Ahmedabad,Reliance Store 20,Electronics,Headphones,1,3656,3656,365.6,Credit Card,Regular,2,3
ORD004176,CUST00404,2024-09-30,Kolkata,Reliance Store 19,Fashion,Shirt,1,4951,4951,0.0,Credit Card,Regular,7,3
ORD004177,CUST00944,2025-10-22,Bengaluru,Reliance Store 9,Furniture,Table,4,1773,7092,709.2,Credit Card,Occasional,1,2
ORD004178,CUST00567,2025-04-13,Pune,Reliance Store 9,Mobile Accessories,Power Bank,4,921,3684,368.4,Net Banking,Occasional,1,5
ORD004179,CUST00306,2021-03-09,Delhi,Reliance Store 16,Beauty,Cream,5,964,4820,482.0,UPI,Regular,1,1
ORD004180,CUST00200,2023-10-29,Mumbai,Reliance Store 18,Furniture,Chair,5,3444,17220,861.0,Net Banking,Premium,6,2
ORD004181,CUST00825,2025-02-28,Ahmedabad,Reliance Store 13,Electronics,Smart Watch,4,1892,7568,1135.2,Net Banking,Occasional,1,3
ORD004182,CUST01243,2025-05-27,Bengaluru,Reliance Store 3,Fashion,Jeans,2,2947,5894,884.1,Net Banking,Occasional,6,2
ORD004183,CUST00091,2025-06-02,Mumbai,Reliance Store 11,Furniture,Bookshelf,1,847,847,0.0,Cash,Regular,6,4
ORD004184,CUST01331,2023-10-15,Pune,Reliance Store 11,Sports,Football,3,260,780,0.0,Net Banking,Regular,1,5
ORD004185,CUST00753,2023-10-19,Bengaluru,Reliance Store 19,Mobile Accessories,Charger,2,1259,2518,125.9,Credit Card,Premium,5,3
ORD004186,CUST00369,2024-11-11,Delhi,Reliance Store 2,Mobile Accessories,Charger,2,2841,5682,0.0,Debit Card,Premium,3,1
ORD004187,CUST01106,2023-04-22,Kolkata,Reliance Store 17,Electronics,Headphones,4,553,2212,0.0,Cash,Regular,2,4
ORD004188,CUST01107,2025-08-16,Hyderabad,Reliance Store 1,Home Appliances,Iron Box,2,3079,6158,0.0,Net Banking,Premium,7,2
ORD004189,CUST01197,2022-07-25,Chennai,Reliance Store 4,Fashion,Shoes,5,4714,23570,1178.5,Debit Card,Premium,7,3
ORD004190,CUST00239,2021-02-05,Chennai,Reliance Store 5,Mobile Accessories,Power Bank,1,242,242,36.3,Cash,Regular,7,2
ORD004191,CUST00196,2021-10-22,Bengaluru,Reliance Store 1,Sports,Cricket Bat,2,4131,8262,413.1,UPI,Regular,2,1
ORD004192,CUST00744,2025-10-31,Delhi,Reliance Store 3,Home Appliances,Mixer,5,4799,23995,1199.75,UPI,Premium,3,2
ORD004193,CUST00517,2021-01-21,Ahmedabad,Reliance Store 4,Sports,Football,5,4208,21040,1052.0,Cash,Regular,5,4
ORD004194,CUST01421,2024-05-01,Chennai,Reliance Store 18,Electronics,Smart Watch,3,1338,4014,401.4,UPI,Premium,3,2
ORD004195,CUST00765,2023-03-10,Kolkata,Reliance Store 18,Beauty,Face Wash,4,4025,16100,1610.0,Debit Card,Regular,6,1
ORD004196,CUST01190,2023-10-09,Mumbai,Reliance Store 4,Beauty,Cream,5,193,965,0.0,UPI,Regular,1,1
ORD004197,CUST00654,2021-09-03,Hyderabad,Reliance Store 2,Fashion,Shoes,2,3001,6002,0.0,UPI,Regular,2,4
ORD004198,CUST01494,2022-05-04,Bengaluru,Reliance Store 11,Groceries,Rice,2,1107,2214,221.4,Cash,Regular,3,4
ORD004199,CUST00982,2025-07-21,Hyderabad,Reliance Store 11,Groceries,Milk,1,2823,2823,282.3,Net Banking,Occasional,2,2
